(written by ASE)

7896 atoms
2 atom types

0.0       62.35382907247957  xlo xhi
0.0      64.800000000000011  ylo yhi
0.0                  316.75  zlo zhi

Atoms # charge

     1   1   0.0      59.859675909580375  1.0256459378088676e-16                      10
     2   1   0.0      61.106752491029965     0.72000000000000008                      10
     3   1   0.0      61.106752491029965      2.1600000000000001                      10
     4   1   0.0      59.859675909580375      2.8799999999999999                      10
     5   1   0.0      59.859675909580375      4.3200000000000003                      10
     6   1   0.0      61.106752491029965                    5.04                      10
     7   1   0.0      61.106752491029965      6.4800000000000004                      10
     8   1   0.0      59.859675909580375      7.2000000000000002                      10
     9   1   0.0      59.859675909580375      8.6400000000000006                      10
    10   1   0.0      61.106752491029965      9.3600000000000012                      10
    11   1   0.0      61.106752491029965      10.800000000000001                      10
    12   1   0.0      59.859675909580375                   11.52                      10
    13   1   0.0      59.859675909580375      12.960000000000001                      10
    14   1   0.0      61.106752491029965      13.680000000000001                      10
    15   1   0.0      61.106752491029965      15.120000000000001                      10
    16   1   0.0      59.859675909580375                   15.84                      10
    17   1   0.0      59.859675909580375      17.280000000000001                      10
    18   1   0.0      61.106752491029965                      18                      10
    19   1   0.0      61.106752491029965      19.440000000000001                      10
    20   1   0.0      59.859675909580375                   20.16                      10
    21   1   0.0      59.859675909580375      21.600000000000001                      10
    22   1   0.0      61.106752491029965                   22.32                      10
    23   1   0.0      61.106752491029965      23.760000000000002                      10
    24   1   0.0      59.859675909580375                   24.48                      10
    25   1   0.0      59.859675909580375      25.920000000000002                      10
    26   1   0.0      61.106752491029965      26.640000000000001                      10
    27   1   0.0      61.106752491029965      28.080000000000002      10.000000000000004
    28   1   0.0      59.859675909580375      28.800000000000001      10.000000000000004
    29   1   0.0      59.859675909580375      30.240000000000002      10.000000000000004
    30   1   0.0      61.106752491029965      30.960000000000001      10.000000000000004
    31   1   0.0      61.106752491029965      32.399999999999991      10.000000000000004
    32   1   0.0      59.859675909580375      33.120000000000005      10.000000000000004
